1,1,1,62000,"0,40274","0,8587119410407327","0,5492090042274373"
2,1,1,52000,"0,53539","0,9363226827449513","0,6380329151507601"
3,1,1,42000,"0,62484","0,9718172457702163","0,6932999119216906"
1,1,2,64000,"0,34377","0,943792729177124","0,8923356373859479"
2,1,2,54000,"0,51","0,9866065900907393","1,0447724046847662"
3,1,2,44000,"0,61567","0,9971875647600222","1,116907624469052"
1,1,3,66000,"0,32259","0,9753382452106508","1,2642338647195366"
2,1,3,56000,"0,50691","0,9971245631446347","1,4647200658702535"
3,1,3,46000,"0,61515","0,9996748094212853","1,5475990954648826"
1,1,4,68000,"0,31657","0,9902232304383148","1,6571106275875287"
2,1,4,58000,"0,50476","0,9994405740671433","1,899644612576773"
3,1,4,48000,"0,61363","0,9999624929567603","1,98503256654199"
1,1,5,70000,"0,30787","0,9952279782351783","2,0636533796627967"
2,1,5,60000,"0,50352","0,9998922404268971","2,338976882498014"
3,1,5,50000,"0,61495","0,9999924003006916","2,4139721261365206"
1,1,6,72000,"0,30602","0,9972895420030486","2,4911499220760533"
2,1,6,62000,"0,50416","0,999937882492231","2,765876597934234"
3,1,6,52000,"0,61432","0,9999949407995554","2,8521488667127666"
1,1,7,74000,"0,30519","0,9986100145549639","2,9246441921325674"
2,1,7,64000,"0,50285","0,9999661340643629","3,2050218278524167"
3,1,7,54000,"0,61508","0,9999949297075059","3,279817709906869"
1,1,8,76000,"0,30669","0,9996592573459797","3,3445674696248346"
2,1,8,66000,"0,50584","0,9999880156209866","3,6251149324329686"
3,1,8,56000,"0,61293","0,9999936856395678","3,7332515394866"
1,1,9,78000,"0,31009","0,9998182284217284","3,7738104678728255"
2,1,9,68000,"0,50442","0,999994839002641","4,0626494364483134"
3,1,9,58000,"0,61634","0,9999731307588494","4,135229990197097"
1,1,10,80000,"0,30279","0,9999552454977598","4,229825777324469"
2,1,10,70000,"0,50318","0,999989334409481","4,50783097557884"
3,1,10,60000,"0,61493","0,9999984059993577","4,582423070653667"
1,1,11,82000,"0,30683","0,9999103662917238","4,632122462952505"
2,1,11,72000,"0,50271","0,9999988147415874","4,944746147261479"
3,1,11,62000,"0,61555","0,9999918950061883","5,005376545501575"
1,1,12,84000,"0,30752","0,9999522692426522","5,079543277608212"
2,1,12,74000,"0,50406","0,9999744413083702","5,367769247957637"
3,1,12,64000,"0,6137","0,9999722134909899","5,461066708781629"
1,1,13,86000,"0,30667","0,9999903285617303","5,511148649216711"
2,1,13,76000,"0,50276","0,9999846835011231","5,817611143342462"
3,1,13,66000,"0,6147","0,9999909854799053","5,882064739065827"
1,1,14,88000,"0,30682","0,9999659490571846","5,947173427299156"
2,1,14,78000,"0,50241","0,9999856211001155","6,258021373571061"
3,1,14,68000,"0,61632","0,9999851964258545","6,288673267223738"
1,1,15,90000,"0,3067","0,9999962187679913","6,374794635458262"
2,1,15,80000,"0,50227","0,9999872670673728","6,693812212814843"
3,1,15,70000,"0,61545","0,9999955607129276","6,733917461174744"
1,1,16,92000,"0,30608","0,9999842731512804","6,819146566084496"
2,1,16,82000,"0,50626","0,9999935163507706","7,076791728966025"
3,1,16,72000,"0,61378","0,9999872900682536","7,196101351834107"
1,1,17,94000,"0,30764","0,9999839141455737","7,2322631339049925"
2,1,17,84000,"0,50429","0,9999829782727034","7,530819121548822"
3,1,17,74000,"0,61488","0,9999847618692936","7,609067216705912"
1,1,18,96000,"0,30542","0,9999932811320927","7,682201981880681"
2,1,18,86000,"0,50282","0,9999828302591713","7,993463156259401"
3,1,18,76000,"0,61463","0,999993812922037","8,048484387044047"
1,1,19,98000,"0,30148","0,9999913257256752","8,14932958038687"
2,1,19,88000,"0,50469","0,9999958648752244","8,396347531851507"
3,1,19,78000,"0,6129","0,9999900425583573","8,520443283530222"
1,1,20,100000,"0,30635","0,9999932402564293","8,548406997208197"
2,1,20,90000,"0,50502","0,9999900135372845","8,82145906391217"
3,1,20,80000,"0,61489","0,9999678720187232","8,906679932030473"
1,2,1,122000,"0,14307","0,6149416479371341","0,5982028980293996"
2,2,1,102000,"0,25004","0,7550763687563427","0,7648013217916736"
3,2,1,82000,"0,34587","0,8438750279503676","0,887300695136883"
1,2,2,124000,"0,07023","0,6688816060976759","0,7161983238279231"
2,2,2,104000,"0,16987","0,8344073877583618","0,99828637099403"
3,2,2,84000,"0,28718","0,9254897209197624","1,2028794931398445"
1,2,3,126000,"0,03406","0,6965506295757707","0,8069816290121015"
2,2,3,106000,"0,12909","0,8747057457526445","1,2285537775512334"
3,2,3,86000,"0,25845","0,9599976391368666","1,5532193726078567"
1,2,4,128000,"0,01869","0,7088979195600471","0,8673462755180977"
2,2,4,108000,"0,1039","0,9006738940240996","1,4587353085551347"
3,2,4,88000,"0,24607","0,9773353058843937","1,9198388598677723"
1,2,5,130000,"0,009","0,7139645704486361","0,9054265655652419"
2,2,5,110000,"0,08602","0,9191081740441491","1,690132117291608"
3,2,5,90000,"0,2369","0,9875613211352716","2,304662350524577"
1,2,6,132000,"0,00492","0,7186668945614887","0,9337374545992381"
2,2,6,112000,"0,07559","0,9302400536226323","1,9091439128263656"
3,2,6,92000,"0,23273","0,9919151475800455","2,70119559019197"
1,2,7,134000,"0,00295","0,7158333478501994","0,9451634314611449"
2,2,7,114000,"0,06993","0,9406483382622758","2,152533471224701"
3,2,7,94000,"0,23131","0,9950000411997436","3,1192379833899135"
1,2,8,136000,"0,00126","0,7179073218202267","0,9564787943240942"
2,2,8,116000,"0,0594","0,9495594712650315","2,3810027802788367"
3,2,8,96000,"0,22771","0,9971306329800926","3,518402711923405"
1,2,9,138000,"8,4E-4","0,7221047547209294","0,962107439910509"
2,2,9,118000,"0,05375","0,955091161023842","2,619849498238482"
3,2,9,98000,"0,22801","0,9988677949417635","3,9763835150427"
1,2,10,140000,"4,2E-4","0,7164859763452459","0,9667872119516829"
2,2,10,120000,"0,0485","0,9569787321428109","2,832836138899375"
3,2,10,100000,"0,22791","0,9990845426896874","4,39841532496719"
1,2,11,142000,"3,0E-4","0,7200582174063233","0,9704224658967834"
2,2,11,122000,"0,04667","0,9619762935657024","3,0888443242226877"
3,2,11,102000,"0,23102","0,9994373029304184","4,799486634543608"
1,2,12,144000,"1,0E-4","0,7157181928701146","0,967814077466304"
2,2,12,124000,"0,04031","0,9641872886173608","3,2832202713925467"
3,2,12,104000,"0,22762","0,9997672666030621","5,238676419796311"
1,2,13,146000,"1,0E-5","0,7177651171992261","0,9665232938337892"
2,2,13,126000,"0,03882","0,9678631674090441","3,5186195244031535"
3,2,13,106000,"0,23011","0,9997887494653852","5,68257906771772"
1,2,14,148000,"3,0E-5","0,7198294839991897","0,9692495473888932"
2,2,14,128000,"0,03413","0,9716957292480162","3,745877132902305"
3,2,14,108000,"0,22673","0,9997822438623449","6,098493949073334"
1,2,15,150000,"4,0E-5","0,7176363157233216","0,9755796768278515"
2,2,15,130000,"0,03411","0,9730986613159631","4,073631008311482"
3,2,15,110000,"0,22723","0,9999528471744126","6,5361015242984255"
1,2,16,152000,"0,0","0,7202398831417518","0,9649122180492041"
2,2,16,132000,"0,03064","0,9738332591424528","4,19012153502651"
3,2,16,112000,"0,22922","0,9999831057313853","6,980708626349361"
1,2,17,154000,"0,0","0,7212686631871148","0,968999762725595"
2,2,17,134000,"0,02977","0,9728475735276723","4,371832880221219"
3,2,17,114000,"0,22777","0,9999384913394853","7,415418241848606"
1,2,18,156000,"0,0","0,7194347781401296","0,9751157942064872"
2,2,18,136000,"0,03032","0,97655040776727","4,664156408279141"
3,2,18,116000,"0,22772","0,9999413432249629","7,850815724569387"
1,2,19,158000,"0,0","0,7177620588607077","0,9646849894160103"
2,2,19,138000,"0,02962","0,9796682002503897","4,99541910947828"
3,2,19,118000,"0,23054","0,9999686122380465","8,27880317677719"
1,2,20,160000,"0,0","0,7189794071373423","0,9656637467087933"
2,2,20,140000,"0,02789","0,9807433230272578","5,306867275612175"
3,2,20,120000,"0,22603","0,9999132729693105","8,706776179142944"
1,3,1,182000,"0,04785","0,4580625753797021","0,6151198640547045"
2,3,1,152000,"0,105","0,6008291948186113","0,8286490082750985"
3,3,1,122000,"0,17859","0,7114803494255572","1,0015919495151806"
1,3,2,184000,"0,01456","0,47317019229096924","0,6502949154483583"
2,3,2,154000,"0,05031","0,639693981553565","0,9255544904741904"
3,3,2,124000,"0,10799","0,7695157044110865","1,1841213258983967"
1,3,3,186000,"0,00411","0,47778665570546036","0,6643586124140108"
2,3,3,156000,"0,02296","0,655109403651977","0,9917889675240559"
3,3,3,126000,"0,07278","0,8019175843678236","1,342544560874321"
1,3,4,188000,"8,7E-4","0,47976929524408446","0,6700295633032275"
2,3,4,158000,"0,01151","0,6631404970539082","1,0305833790284515"
3,3,4,128000,"0,04763","0,8221356737934881","1,4816659377470478"
1,3,5,190000,"3,4E-4","0,4792978181534174","0,6719076013003134"
2,3,5,160000,"0,00526","0,6682481746066661","1,0554316260766383"
3,3,5,130000,"0,03117","0,8363381781849393","1,5967002619820685"
1,3,6,192000,"8,0E-5","0,47763296158333307","0,6718828591855939"
2,3,6,162000,"0,00259","0,6719621850808437","1,0740439762609293"
3,3,6,132000,"0,02456","0,8423929202920625","1,7002259362575036"
1,3,7,194000,"5,0E-5","0,48182423147299014","0,6754946995427084"
2,3,7,164000,"0,0012","0,6701443713111607","1,083833654779418"
3,3,7,134000,"0,01709","0,8481625903587506","1,8006584885385395"
1,3,8,196000,"2,0E-5","0,4797487367139861","0,6723414652268149"
2,3,8,166000,"7,4E-4","0,6759608464720247","1,0903386671436655"
3,3,8,136000,"0,01169","0,8521612963940859","1,8362994101753944"
1,3,9,198000,"0,0","0,4792000267826139","0,6726114779348509"
2,3,9,168000,"1,8E-4","0,6711282016262808","1,074848305351077"
3,3,9,138000,"0,00921","0,8553739351900217","1,9071465996896226"
1,3,10,200000,"0,0","0,48163408105105177","0,6739499939303758"
2,3,10,170000,"1,0E-4","0,6737770307415984","1,087727605458842"
3,3,10,140000,"0,00683","0,8587755669577781","1,9578417722299843"
1,3,11,202000,"0,0","0,47855353534622536","0,6728219330699812"
2,3,11,172000,"9,0E-5","0,6740012264902254","1,0934527980353392"
3,3,11,142000,"0,00503","0,8580650796372056","2,007731655066691"
1,3,12,204000,"0,0","0,4789636764197845","0,6739621495534366"
2,3,12,174000,"0,0","0,6734414229721238","1,0898190035068072"
3,3,12,144000,"0,00371","0,8595223290709441","2,0432904997622305"
1,3,13,206000,"0,0","0,4798456498999477","0,673598945927232"
2,3,13,176000,"5,0E-5","0,6719649756950591","1,0931090950690707"
3,3,13,146000,"0,00328","0,8600564762643411","2,0461237430960404"
1,3,14,208000,"0,0","0,4790664771011615","0,672343499552355"
2,3,14,178000,"0,0","0,6728282377066659","1,0859940182156091"
3,3,14,148000,"0,00253","0,8621203554205857","2,1216446915829925"
1,3,15,210000,"0,0","0,47716908297389343","0,6720661055687568"
2,3,15,180000,"3,0E-5","0,6716945363432122","1,0887295695722423"
3,3,15,150000,"0,00194","0,8599676788910099","2,124530170107936"
1,3,16,212000,"0,0","0,4800261132296777","0,6740004948418762"
2,3,16,182000,"0,0","0,6714268683900304","1,0793273882542926"
3,3,16,152000,"6,8E-4","0,8605348549862871","2,0943622782931883"
1,3,17,214000,"0,0","0,48124107610344885","0,6735754078133601"
2,3,17,184000,"0,0","0,6705810553077122","1,0785351049886511"
3,3,17,154000,"5,4E-4","0,8609112142361471","2,086608992954137"
1,3,18,216000,"0,0","0,48177291807685485","0,6739736960370141"
2,3,18,186000,"0,0","0,6710623271872556","1,0839872969542228"
3,3,18,156000,"5,7E-4","0,863897020994623","2,140977566099401"
1,3,19,218000,"0,0","0,4785110895895687","0,6717885285793774"
2,3,19,188000,"0,0","0,6709061994337912","1,0847269024065262"
3,3,19,158000,"3,6E-4","0,8628023429201991","2,1449461299183725"
1,3,20,220000,"0,0","0,48107991254626176","0,6745175421717973"
2,3,20,190000,"0,0","0,6739666417112277","1,0916967766519403"
3,3,20,160000,"2,7E-4","0,8628427044283099","2,1406206847396954"
1,4,1,242000,"0,01249","0,3550399221024205","0,6223422324338187"
2,4,1,202000,"0,03956","0,4831027597164283","0,8571768678607067"
3,4,1,162000,"0,08011","0,5970156136585751","1,0695623122961644"
1,4,2,244000,"0,00328","0,35837091520781883","0,6310196779975715"
2,4,2,204000,"0,0136","0,4967651767233534","0,8926778131658077"
3,4,2,164000,"0,03743","0,620396575611227","1,1522176191186315"
1,4,3,246000,"6,7E-4","0,3604206838115109","0,6339889912729082"
2,4,3,206000,"0,00433","0,5025044130471019","0,9093733620219817"
3,4,3,166000,"0,01845","0,6368624709874633","1,2071482750856368"
1,4,4,248000,"1,3E-4","0,3595514530482421","0,6344002058167372"
2,4,4,208000,"0,00156","0,5015812986684087","0,9149977310636245"
3,4,4,168000,"0,00755","0,6416508331838003","1,238914521109213"
1,4,5,250000,"2,0E-5","0,3599895293638168","0,6349636541806162"
2,4,5,210000,"3,9E-4","0,5056045606021813","0,9188803720828937"
3,4,5,170000,"0,00331","0,6447681840584594","1,2565191832476392"
1,4,6,252000,"0,0","0,3591012398437995","0,6342044638079942"
2,4,6,212000,"1,2E-4","0,5040005228395181","0,918242095232698"
3,4,6,172000,"0,00155","0,6456480241643103","1,265808359199781"
1,4,7,254000,"0,0","0,3594940622245762","0,6345563834221548"
2,4,7,214000,"0,0","0,5040020999649557","0,9178698729553033"
3,4,7,174000,"8,1E-4","0,6459961490183862","1,2723040290372125"
1,4,8,256000,"0,0","0,36122074916223096","0,6354200893199368"
2,4,8,216000,"0,0","0,5050150074680968","0,9185709087792892"
3,4,8,176000,"1,7E-4","0,6496147702887811","1,2761909119434394"
1,4,9,258000,"0,0","0,3600063731464919","0,6345366777781692"
2,4,9,218000,"0,0","0,5017698591159337","0,919493621574775"
3,4,9,178000,"1,6E-4","0,6485968519936489","1,276069846988773"
1,4,10,260000,"0,0","0,3602283728089368","0,6351474366571204"
2,4,10,220000,"0,0","0,5046002580995014","0,9181515285298595"
3,4,10,180000,"0,0","0,6468916558569721","1,2728669549852822"
1,4,11,262000,"0,0","0,35908858113742487","0,6348366777052021"
2,4,11,222000,"0,0","0,5062600232806191","0,9211971687799647"
3,4,11,182000,"1,0E-5","0,646772853839829","1,276506044463342"
1,4,12,264000,"0,0","0,3612363778219472","0,6349699679396227"
2,4,12,224000,"0,0","0,5047597140433073","0,919145710766442"
3,4,12,184000,"0,0","0,6488240527323349","1,2740194570670358"
1,4,13,266000,"0,0","0,3622627657196304","0,6357789306964302"
2,4,13,226000,"0,0","0,5052331588605761","0,9191797421350999"
3,4,13,186000,"0,0","0,6482540457648724","1,2791114720086785"
1,4,14,268000,"0,0","0,36151406701890115","0,6351896060819302"
2,4,14,228000,"0,0","0,5048993826493909","0,919995231098312"
3,4,14,188000,"0,0","0,6481326187451657","1,2771975041774197"
1,4,15,270000,"0,0","0,3605670591420674","0,6345296321812771"
2,4,15,230000,"0,0","0,5047961597519898","0,9196357138899981"
3,4,15,190000,"0,0","0,6483283447562651","1,282064749665332"
1,4,16,272000,"0,0","0,3596360320290977","0,6348188704527848"
2,4,16,232000,"0,0","0,5044583959189389","0,9202111036600932"
3,4,16,192000,"0,0","0,6494253570873286","1,279404069552499"
1,4,17,274000,"0,0","0,3598550090396293","0,6351833641603472"
2,4,17,234000,"0,0","0,5062064128785051","0,921446173177956"
3,4,17,194000,"0,0","0,6480290165317999","1,2753993731482636"
1,4,18,276000,"0,0","0,3582843318446763","0,6345433875612992"
2,4,18,236000,"0,0","0,5038591098087143","0,9198142383102488"
3,4,18,196000,"0,0","0,6481072306802184","1,2738635456911898"
1,4,19,278000,"0,0","0,35911390116229047","0,635136563857683"
2,4,19,238000,"0,0","0,5045064590250333","0,9190346449878527"
3,4,19,198000,"0,0","0,6455803271862501","1,2762425548359677"
1,4,20,280000,"0,0","0,35978530743647885","0,6345123410481751"
2,4,20,240000,"0,0","0,5022923145878235","0,9193885211581663"
3,4,20,200000,"0,0","0,6439557819528273","1,2724048173407976"
1,5,1,302000,"0,00287","0,28759524671779757","0,6245497693658303"
2,5,1,252000,"0,01252","0,39673183729854156","0,8688038541948432"
3,5,1,202000,"0,03239","0,5010725223342642","1,1031187169427696"
1,5,2,304000,"5,1E-4","0,28694154852229437","0,6265342523585715"
2,5,2,254000,"0,00325","0,4020185469345899","0,8814726326056707"
3,5,2,204000,"0,01239","0,512154785594227","1,1375905709916168"
1,5,3,306000,"1,2E-4","0,287790027345235","0,6272108072710663"
2,5,3,256000,"0,00102","0,40376867700348884","0,8851518582832496"
3,5,3,206000,"0,00452","0,5158050048375078","1,1530146321431862"
1,5,4,308000,"4,0E-5","0,28765904737370224","0,6265719138081021"
2,5,4,258000,"1,4E-4","0,40306779548771965","0,8856119520162843"
3,5,4,208000,"0,00135","0,5177298997813674","1,1591995118900886"
1,5,5,310000,"0,0","0,2877781374121053","0,6269451716658245"
2,5,5,260000,"5,0E-5","0,40222793793999384","0,8862457060245724"
3,5,5,210000,"6,4E-4","0,5180023380150582","1,162596841504213"
1,5,6,312000,"0,0","0,28795094649475733","0,6270578073985014"
2,5,6,262000,"0,0","0,4032317086282644","0,8859734395631199"
3,5,6,212000,"1,9E-4","0,5190893273660966","1,1647353427263738"
1,5,7,314000,"0,0","0,288496187603574","0,6273111003937075"
2,5,7,264000,"0,0","0,40323882358018925","0,8857069037980024"
3,5,7,214000,"1,0E-5","0,5180084818307751","1,1636983220958346"
1,5,8,316000,"0,0","0,2875469293625411","0,6266370328367618"
2,5,8,266000,"0,0","0,4037338503107959","0,8862621618440755"
3,5,8,216000,"2,0E-5","0,5204870568952025","1,1657432542160366"
1,5,9,318000,"0,0","0,2871285924395817","0,6271801745532981"
2,5,9,268000,"0,0","0,4021199966262426","0,8859299275924553"
3,5,9,218000,"0,0","0,5188481462669227","1,164798255450731"
1,5,10,320000,"0,0","0,287166033210027","0,6268476541372998"
2,5,10,270000,"0,0","0,4028026258818538","0,8867713905065052"
3,5,10,220000,"0,0","0,5194735515059834","1,165938935705379"
1,5,11,322000,"0,0","0,28868164377405187","0,6274623707098794"
2,5,11,272000,"0,0","0,40397773512345303","0,8867651249135253"
3,5,11,222000,"0,0","0,51815373366649","1,1654417741990026"
1,5,12,324000,"0,0","0,28769964658809494","0,6269301428014925"
2,5,12,274000,"0,0","0,4032431824367877","0,8865434568072301"
3,5,12,224000,"0,0","0,5180980965246327","1,1638083765474414"
1,5,13,326000,"0,0","0,28716414885877045","0,6269677765338696"
2,5,13,276000,"0,0","0,4023464490202625","0,8862951979455643"
3,5,13,226000,"0,0","0,5179705713882159","1,165394193429223"
1,5,14,328000,"0,0","0,28890282911777826","0,6266844353037424"
2,5,14,278000,"0,0","0,40197394493557204","0,8856898472193052"
3,5,14,228000,"0,0","0,516605375802749","1,165443715662748"
1,5,15,330000,"0,0","0,28702681408668684","0,6270740937437932"
2,5,15,280000,"0,0","0,4048233423000912","0,8859203218496469"
3,5,15,230000,"0,0","0,5178707086694694","1,164568132245222"
1,5,16,332000,"0,0","0,28889738521801334","0,6268157008592043"
2,5,16,282000,"0,0","0,40372662538646364","0,8862261309134394"
3,5,16,232000,"0,0","0,5183060166602208","1,1646779329364145"
1,5,17,334000,"0,0","0,28757207941432916","0,6269828794754938"
2,5,17,284000,"0,0","0,40337343118245217","0,8863132149608335"
3,5,17,234000,"0,0","0,5191836764964919","1,16455949262314"
1,5,18,336000,"0,0","0,2881170105522276","0,6270022449317437"
2,5,18,286000,"0,0","0,4022990151886062","0,8864340711821446"
3,5,18,236000,"0,0","0,5173006664202418","1,16472274548214"
1,5,19,338000,"0,0","0,2876328790335678","0,6268613915855734"
2,5,19,288000,"0,0","0,40244487203654805","0,8859807709006424"
3,5,19,238000,"0,0","0,5193103212458567","1,1648962324578869"
1,5,20,340000,"0,0","0,2870367532628272","0,6269080101326729"
2,5,20,290000,"0,0","0,40508840059477746","0,8871687339402256"
3,5,20,240000,"0,0","0,5169721213703958","1,1652437186689595"
1,6,1,362000,"6,2E-4","0,240267821676305","0,6248722904383527"
2,6,1,302000,"0,00367","0,33393362213537836","0,8737912062388318"
3,6,1,242000,"0,01196","0,42805445589712293","1,1166505290092206"
1,6,2,364000,"1,5E-4","0,24036207292948822","0,6255137244129101"
2,6,2,304000,"9,2E-4","0,33762441660767345","0,8765660869546478"
3,6,2,244000,"0,00399","0,43325758172891166","1,1297324051702862"
1,6,3,366000,"0,0","0,2395047576610195","0,6254161635314296"
2,6,3,306000,"2,7E-4","0,33698008147953556","0,8775523474459623"
3,6,3,246000,"0,001","0,431159045373082","1,134102952860443"
1,6,4,368000,"0,0","0,2400521883795266","0,6253976608614195"
2,6,4,308000,"3,0E-5","0,33691738253187964","0,8776894795266316"
3,6,4,248000,"3,6E-4","0,43272531115693247","1,1363787136803203"
1,6,5,370000,"0,0","0,23929436289756859","0,6250109007893437"
2,6,5,310000,"0,0","0,33604006426170563","0,8771624243517913"
3,6,5,250000,"1,2E-4","0,4331218306932039","1,1360538428733609"
1,6,6,372000,"0,0","0,24015047347585758","0,6256094442657109"
2,6,6,312000,"0,0","0,33579689441666777","0,8776918655202998"
3,6,6,252000,"5,0E-5","0,4323109276467109","1,1376779533372485"
1,6,7,374000,"0,0","0,2401593416916817","0,6253146549706324"
2,6,7,314000,"0,0","0,3367501103938171","0,8779648425964865"
3,6,7,254000,"0,0","0,43214469534737937","1,136079628903885"
1,6,8,376000,"0,0","0,23957630055388193","0,625353550636265"
2,6,8,316000,"0,0","0,3366538737612436","0,877820011913492"
3,6,8,256000,"0,0","0,4321833757889897","1,1359774051120999"
1,6,9,378000,"0,0","0,23968026939035258","0,6253189543005416"
2,6,9,318000,"0,0","0,33644952535667483","0,8776771360334544"
3,6,9,258000,"0,0","0,43151542133655574","1,136676478661121"
1,6,10,380000,"0,0","0,23938700537116575","0,6254513488034876"
2,6,10,320000,"0,0","0,33659143368662864","0,877957205369437"
3,6,10,260000,"0,0","0,43334421444589183","1,1363173613809865"
1,6,11,382000,"0,0","0,24001059658688537","0,6254540907369912"
2,6,11,322000,"0,0","0,3364608947461865","0,8779373776726037"
3,6,11,262000,"0,0","0,43161633099782243","1,1364657033045782"
1,6,12,384000,"0,0","0,23969255703950765","0,6251979327288676"
2,6,12,324000,"0,0","0,33615100176319257","0,8776720213077183"
3,6,12,264000,"0,0","0,4335357195831619","1,1364057541798802"
1,6,13,386000,"0,0","0,23999076129470423","0,625308510366983"
2,6,13,326000,"0,0","0,3359040405925571","0,8777947187268783"
3,6,13,266000,"0,0","0,432674633218686","1,136136476058903"
1,6,14,388000,"0,0","0,24034972799476226","0,6254161528436497"
2,6,14,328000,"0,0","0,33633599602310377","0,8778094282877966"
3,6,14,268000,"0,0","0,4325451317261202","1,1361565091629262"
1,6,15,390000,"0,0","0,24043945942119305","0,6253289183840834"
2,6,15,330000,"0,0","0,3352725205183158","0,8781583100099354"
3,6,15,270000,"0,0","0,43173606062233594","1,1366104007338447"
1,6,16,392000,"0,0","0,23989666297638526","0,6251999790774716"
2,6,16,332000,"0,0","0,33576352222025324","0,8772775393602453"
3,6,16,272000,"0,0","0,4327553701194085","1,1365118994185113"
1,6,17,394000,"0,0","0,23913725706602043","0,6251081385525938"
2,6,17,334000,"0,0","0,335598765149667","0,8778606073695826"
3,6,17,274000,"0,0","0,4312398847502623","1,1370043243405188"
1,6,18,396000,"0,0","0,24090679411380664","0,6251428507072191"
2,6,18,336000,"0,0","0,33613057236877203","0,8776118469592245"
3,6,18,276000,"0,0","0,4316824515502184","1,136950756853263"
1,6,19,398000,"0,0","0,23881252759518143","0,6253165850111345"
2,6,19,338000,"0,0","0,33701968835291884","0,8778496150513491"
3,6,19,278000,"0,0","0,43109430236739726","1,136220767591124"
1,6,20,400000,"0,0","0,24033980498085047","0,6255016919480026"
2,6,20,340000,"0,0","0,336524861433175","0,8772240950429206"
3,6,20,280000,"0,0","0,4318929081302418","1,136602325565952"
1,7,1,422000,"1,4E-4","0,20537500972440287","0,6250705437655514"
2,7,1,352000,"9,0E-4","0,28884633985780633","0,8742259503687341"
3,7,1,282000,"0,00397","0,36916403481760984","1,1223494803793792"
1,7,2,424000,"1,0E-5","0,20657266128776636","0,6250993194641931"
2,7,2,354000,"1,5E-4","0,28653132887359184","0,8749301346619549"
3,7,2,284000,"0,00106","0,36972551411226096","1,126565804887148"
1,7,3,426000,"0,0","0,20643926943703295","0,6251861044399423"
2,7,3,356000,"4,0E-5","0,2889104511884977","0,8758359193215492"
3,7,3,286000,"2,1E-4","0,369800303287941","1,1276683653705786"
1,7,4,428000,"0,0","0,20655906539964103","0,6253961201219421"
2,7,4,358000,"1,0E-5","0,28667704116731946","0,8758076486214986"
3,7,4,288000,"6,0E-5","0,3698095623594978","1,128195499299144"
1,7,5,430000,"0,0","0,20624485210111781","0,6248833196063507"
2,7,5,360000,"1,0E-5","0,28797252216630437","0,8754936229516114"
3,7,5,290000,"1,0E-5","0,3714668600973705","1,1283927482212903"
1,7,6,432000,"0,0","0,20558287942750564","0,6248893467814761"
2,7,6,362000,"0,0","0,28742288767296637","0,8757235761205153"
3,7,6,292000,"0,0","0,3702122734772226","1,127995212676406"
1,7,7,434000,"0,0","0,20615116671934133","0,6250337045364376"
2,7,7,364000,"0,0","0,28630791894655105","0,8754095138473905"
3,7,7,294000,"0,0","0,37146970629453574","1,1279628046852388"
1,7,8,436000,"0,0","0,20502468008760272","0,6248271450387428"
2,7,8,366000,"0,0","0,28747532188978775","0,8754645637415767"
3,7,8,296000,"0,0","0,37026986555518376","1,1280827166488647"
1,7,9,438000,"0,0","0,20629697113564333","0,6250475888512239"
2,7,9,368000,"0,0","0,28829006481964037","0,8754157329425343"
3,7,9,298000,"0,0","0,3708945806182823","1,128133789520918"
1,7,10,440000,"0,0","0,20562478466015982","0,6251745013690544"
2,7,10,370000,"0,0","0,288423633416014","0,8758679520676832"
3,7,10,300000,"0,0","0,37032053670418064","1,1286232323556886"
1,7,11,442000,"0,0","0,2067085870131168","0,6251319932321211"
2,7,11,372000,"0,0","0,28860145341097965","0,8751281901814035"
3,7,11,302000,"0,0","0,3712567280354922","1,1282190808027917"
1,7,12,444000,"0,0","0,20589434820144054","0,6248914711233396"
2,7,12,374000,"0,0","0,28818243449881004","0,8754799582247536"
3,7,12,304000,"0,0","0,3712209802861711","1,1281521529480996"
1,7,13,446000,"0,0","0,20555777338483397","0,6250792174007987"
2,7,13,376000,"0,0","0,288296916491206","0,8755740879604625"
3,7,13,306000,"0,0","0,3700734154744347","1,1284478890878782"
